reaction	jaccardindex	KolmogorovSmirnow	KolmogorovSmirenow_pvalue	T - test_pvalue	Anova_pvalue	Wilcoxon_Mann_Whitney_pvalue	Mean	Std	Mode	Median	skew	kurt	Ttest_H	Ttest_pvalue	minFlux_brainmetastasis	minFlux_breastcancer	maxFlux_brainmetastasis	maxFlux_breastcancer	perc_brainmet/breastcancer	perc_breastcancer/brainmet
PCRNte	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.008846__0.0098631	0.0025807__0.0032506	0.019301__0	0.0087117__0.0097578	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0072526	0.008098	0.010264	0.01147	0.8928	1.1201
ODECRNte	0.49557	0.2896	0.14496	1.2555e-205	7.7119e-209	9.2917e-210	34.1714__43.8429	20.927__22.854	0__0	32.0833__42.8003	0.689__0.50447	3.6412__3.7694	1	1.2555e-205	17.7241	27.2405	47.7841	59.1785	0.74961	1.334
PCREATte	0.78049	0.0619	0.14505	1.9199e-14	8.7359e-15	1.1075e-19	-61.8442__-35.3818	227.2127__254.1488	-500__-500	-50.904__-25.4133	0.10963__-0.22161	4.0375__3.8702	1	1.9199e-14	-205.5	-180.0518	76.5493	123.2688	2.003	0.49924
ACORNt	1.0	0.0	1.0	none	none	none	0__0	0__0	0__0	0__0	none	none	none	none	0.0	0.0	0.0	0.0	none	none
C05463t2	0.84954	0.0436	0.14496	8.6305e-07	5.8797e-07	8.5082e-10	-338.9321__-326.503	174.3213__177.4436	0__-500	-327.6228__-308.7233	-0.25292__-0.56058	2.3771__3.1954	1	8.6305e-07	-467.4483	-431.3908	-199.9592	-195.0296	1.0612	0.94231
HC00900t2	0.84848	-0.0632	0.14496	2.7786e-15	1.7066e-14	4.0445e-12	-175.02__-202.1846	263.7566__235.8941	-500__-500	-169.3__-186.8787	0.0378__-0.06079	2.8584__3.3176	1	2.7786e-15	-366.5557	-358.8821	7.0965	-41.8471	0.90594	1.1038
HC00900t4	0.86933	0.0006	0.14496	0.12114	0.12813	0.057456	92.1942__86.7778	260.5634__242.5478	-1000__-1000	87.5015__74.9924	-0.094324__-0.11185	2.858__3.8255	0	0.12114	-86.4299	-67.4741	277.1527	248.5979	1.1668	0.85704
HXCOAte	0.51357	-0.241	0.14496	1.2011e-133	1.13e-130	3.5991e-177	-0.40635__-0.45307	0.11855__0.14932	-1.766__-0.93426	-0.40018__-0.44824	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.47148	-0.52687	-0.33316	-0.37199	0.8928	1.1201
PSERtr	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6022e-177	-0.043046__-0.047995	0.012558__0.015818	-0.09392__0	-0.042392__-0.047483	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.049945	-0.055813	-0.035292	-0.039406	0.8928	1.1201
THBPTt	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	-0.0014743__-0.0016438	0.00043012__0.00054177	-0.0032168__0	-0.0014519__-0.0016263	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.0017106	-0.0019116	-0.0012088	-0.0013497	0.8928	1.1201
ARGCYSGLYt	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	-7.734__-8.6231	2.2563__2.842	-16.8743__0	-7.6165__-8.5311	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-8.9734	-10.0277	-6.3408	-7.0799	0.8928	1.1201
CYSCYSt	0.52392	0.2626	0.14496	6.0251e-192	4.8163e-198	1.6573e-200	-133.8142__-97.0709	81.8038__89.1622	-483.6386__-478.7272	-132.7023__-93.45088	-0.16051__-0.28835	3.1633__3.5374	1	6.0251e-192	-185.9673	-155.7911	-77.2382	-36.0332	1.42	0.70421
GLYLYSCYSt	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	-3.7767__-4.2109	1.1018__1.3878	-8.2402__-8.6831	-3.7193__-4.1659	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-4.3819	-4.8968	-3.0964	-3.4573	0.8928	1.1201
LYSARGLEUt	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	17.4918__19.5029	5.1031__6.4277	-3.0736e-11__0	17.2262__19.2947	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	14.341	16.0126	20.2951	22.6796	0.8928	1.1201
C10CRNtr	1.9496e-21	-0.3354	0.14496	0	0	0	-2.060939e-19__-112.3469	5.728164e-19__248.7009	0__0	-1.77268e-19__-109.1618	-0.33941__0.095402	3.6055__2.9895	1	0	-5.2669e-19	-286.4041	1.4444000000000002e-19	57.826	1.6239e-21	6.158011710822221e+20
C4CRNtr	0.5105	0.2528	0.14496	4.8107e-192	5.6107e-188	1.0316e-193	252.6149__343.263	190.7579__240.1299	-472.8382__1000	250.7253__346.8695	0.11861__-0.29631	2.7398__4.1238	1	4.8107e-192	109.0582	181.7359	387.3207	511.7718	0.72282	1.3835
DDECCRNtr	1.0	0.72	0.1477	0	0	0	-4.5018e-13__2.904e-18	4.2489e-13__9.1919e-18	0__0	-4.1423e-13__3.104e-18	-0.51015__-0.49843	4.0332__4.3937	1	0	-6.9355e-13	-1.097e-18	-1.4814e-13	7.8903e-18	-133449.5176	-7.4935e-06
HDCECRNtr	1.0	0.9245	0.14522	0	0	0	-5.3206e-15__2.4886e-15	3.6175e-15__2.7528e-15	-1.1952e-15__0	-5.4889e-15__2.2814e-15	0.56669__0.14651	3.3616__3.2484	1	0	-7.9218e-15	5.6155e-16	-3.2762e-15	4.2855e-15	-2.4059	-0.41564
LNLCCRNtr	1.0	0.5078	0.14719	0	0	0	-5.6979e-14__1.2624e-13	6.0133e-14__2.6691e-13	0__0	-5.5399e-14__1.0084e-13	-0.045392__0.47639	2.9175__5.649	1	0	-9.8807e-14	-3.7205e-14	-1.6284e-14	2.6405e-13	-0.5494	-1.8202
PMTCRNtr	1.0	-0.3922	0.1477	0	0	0	1.4901e-13__6.9787e-14	1.4798e-13__5.9269e-14	0__0	1.4226e-13__6.798e-14	0.31734__0.1697	3.661__3.1203	1	0	4.6728e-14	3.1461e-14	2.4065e-13	1.0503e-13	2.0927	0.47784
HXAt3	0.76358	0.1028	0.14496	1.2433e-31	2.9318e-32	4.3204e-29	-246.2153__-197.2826	297.1329__287.0086	-999.6844__-999.415	-239.3127__-199.4178	0.098094__0.13854	2.64__2.9569	1	1.2433e-31	-469.8032	-395.4614	-41.5671	-6.3338	1.2001	0.83329
PGLYCtm	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	-0.16149__-0.18005	0.047112__0.059341	-0.35234__0	-0.15903__-0.17813	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.18737	-0.20938	-0.1324	-0.14783	0.8928	1.1201
BUTt2r	0.87095	0.0296	0.14496	2.1269e-07	1.4436e-07	1.0407e-05	-100.0092__-80.99878	269.3661__240.8062	0__-500	-95.2621__-81.3047	-0.036211__0.065066	2.8222__3.2832	1	2.1269e-07	-281.1478	-240.3458	80.7949	74.8899	1.1717	0.85348
THMt3	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.0014743__0.0016438	0.00043012__0.00054177	0.0032168__0	0.0014519__0.0016263	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0012088	0.0013497	0.0017106	0.0019116	0.8928	1.1201
PAIL_hs_t1e	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.54511__0.60779	0.15903__0.20031	1.1894__0	0.53684__0.6013	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.44692	0.49902	0.63247	0.70679	0.8928	1.1201
MLTHFte3	0.0	0.9946	0.14496	0	0	0	0.001474338__101.3921	0.000430124__79.2158	0.0032168__0	0.00145195__84.3282	1.6311__1.0861	15.8353__4.18387	1	0	0.0012088	38.4657	0.0017106	146.2369	1.7218e-05	58079.3683
CE1401te	0.0	0.9989	0.14573	0	0	0	0__407.453	0__224.1793	0__500	0__408.9502	none	none	1	0	0.0	230.116	0.0	565.3349	0	Inf
XYLUDte	0.38702	0.3334	0.14496	0	0	0	84.44321__237.1065	251.8622__242.6873	500__0	86.69599__252.6916	-0.13498__-0.36245	2.8716__3.6045	1	0	-71.4984	74.5793	259.8838	407.295	0.34309	2.9147
GLCNte	0.54855	-0.2004	0.14496	1.9105e-151	3.3861e-154	2.6553e-155	550.4209__490.6974	163.6212__152.6895	925.2143__0.200572	543.8319__475.3628	0.080183__0.2978	2.62__2.9757	1	1.9105e-151	434.9854	383.7833	663.061	588.1844	1.144	0.8741
SPHGNte	0.49557	0.2894	0.14496	1.2517e-205	7.6883e-209	9.2839e-210	221.1773__283.7758	135.45__147.9228	-7.805208e-13__489.046	207.6622__277.0271	0.68901__0.50448	3.6412__3.7694	1	1.2517e-205	114.7219	176.3169	309.2845	383.0356	0.74961	1.334
FDPte	0.70273	0.1498	0.14496	1.0827e-75	4.6834e-78	7.5398e-63	-111.5905__-60.56782	209.2548__173.1597	0__0	-100.7449__-57.20858	-0.16526__0.071896	3.1373__3.5767	1	1.0827e-75	-249.117	-180.1474	33.1498	54.4076	1.761	0.56786
DCMPtm	0.92772	0.0254	0.14496	0.0049374	0.006126	8.1029e-05	-142.8983__-138.7786	105.1261__107.3982	0__0	-121.8414__-115.5034	-1.0518__-1.1136	4.3928__4.7273	1	0.0049374	-205.7827	-201.3379	-59.9152	-53.3411	1.0549	0.94798
HMR_10023	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	35.612__39.7064	10.3895__13.0863	77.7001__0	35.0712__39.2825	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	29.1972	32.6004	41.3192	46.1739	0.8928	1.1201
HMR_10046	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.48288__0.5384	0.14088__0.17744	1.0536__0	0.47555__0.53265	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.3959	0.44205	0.56027	0.6261	0.8928	1.1201
Tricarboxylic acid cycle and glyoxylate/dicarboxylate metabolism	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
HMR_4139	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6006e-177	-12.0578__-13.4441	3.5177__4.4309	-52.4013__0	-11.8747__-13.3006	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-13.9902	-15.6339	-9.8858	-11.0381	0.8928	1.1201
HMR_4141	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6022e-177	-0.061986__-0.069113	0.018084__0.022778	-0.13524__0	-0.061045__-0.068375	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.07192	-0.08037	-0.050821	-0.056744	0.8928	1.1201
HMR_4145	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6022e-177	-0.061986__-0.069113	0.018084__0.022778	-0.13524__0	-0.061045__-0.068375	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.07192	-0.08037	-0.050821	-0.056744	0.8928	1.1201
HMR_4147	0.48089	-0.2694	0.14496	1.8216e-240	5.521e-226	1.4561e-201	-110.5497__-146.3182	68.1322__86.3844	-498.7462__-499.2043	-96.0385__-128.0541	-1.4492__-0.80722	6.3415__3.2096	1	1.8216e-240	-145.9792	-201.6769	-59.2222	-77.4746	0.74998	1.3334
HMR_4410	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6006e-177	12.2592__13.6687	3.5765__4.5049	-2.1542e-11__0	12.0731__13.5228	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	10.051	11.2225	14.2239	15.8951	0.8928	1.1201
HMR_4456	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6022e-177	0.0034437__0.0038396	0.0010047__0.0012654	0.0075136__0	0.0033914__0.0037986	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0028234	0.0031525	0.0039956	0.004465	0.8928	1.1201
HMR_4652	0.48089	-0.2692	0.14496	1.8216e-240	5.521e-226	1.4549e-201	-110.5497__-146.3182	68.1322__86.3844	-498.7462__-224.3419	-96.0385__-128.0541	-1.4492__-0.80722	6.3415__3.2096	1	1.8216e-240	-145.9792	-201.6769	-59.2222	-77.4746	0.74998	1.3334
HMR_5297	0.51357	0.2407	0.14522	1.2011e-133	1.13e-130	3.6044e-177	27.7239__30.9114	8.0882__10.1877	0__0	27.3029__30.5814	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	22.73	25.3794	32.1669	35.9463	0.8928	1.1201
Valine, leucine, and isoleucine metabolism	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
HMR_3215	0.50385	0.246	0.14496	9.294e-216	6.1953e-201	1.5583e-175	82.82575__115.4068	66.833__82.9132	-6.2405e-13__-2.9993e-12	68.8356__97.9361	1.497__0.76154	6.709__2.9578	1	9.294e-216	32.1392	48.5491	117.5551	169.0969	0.70286	1.4228
HMR_3763	0.50385	0.2462	0.14496	9.294e-216	6.1953e-201	1.5582e-175	82.82575__115.4068	66.833__82.9132	-6.2405e-13__-7.9633e-10	68.8356__97.9361	1.497__0.76154	6.709__2.9578	1	9.294e-216	32.1392	48.5491	117.5551	169.0969	0.70286	1.4228
Vitamin A metabolism	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
RE1905C	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.00073503__0.00081954	0.00021444__0.0002701	-1.2916e-15__0	0.00072387__0.00081079	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.00060263	0.00067287	0.00085283	0.00095303	0.8928	1.1201
Vitamin B12 metabolism	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
HMR_8613	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.00073717__0.00082192	0.00021506__0.00027089	0.0016084__0	0.00072597__0.00081315	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.00060438	0.00067483	0.00085531	0.0009558	0.8928	1.1201
HMR_8615	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.0014743__0.0016438	0.00043012__0.00054177	0.0032168__0	0.0014519__0.0016263	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0012088	0.0013497	0.0017106	0.0019116	0.8928	1.1201
HMR_8616	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.0014743__0.0016438	0.00043012__0.00054177	0.0032168__0	0.0014519__0.0016263	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.0012088	0.0013497	0.0017106	0.0019116	0.8928	1.1201
Vitamin D metabolism	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
HMR_2129	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.00073503__0.00081954	0.00021444__0.0002701	-1.2916e-15__0	0.00072387__0.00081079	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.00060263	0.00067287	0.00085283	0.00095303	0.8928	1.1201
HMR_2130	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	-0.00073503__-0.00081954	0.00021444__0.0002701	-0.0016037__0	-0.00072387__-0.00081079	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.00085283	-0.00095303	-0.00060263	-0.00067287	0.8928	1.1201
HMR_2131	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.00073503__0.00081954	0.00021444__0.0002701	-1.2916e-15__0	0.00072387__0.00081079	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.00060263	0.00067287	0.00085283	0.00095303	0.8928	1.1201
HMR_2132	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.00073503__0.00081954	0.00021444__0.0002701	0.0016037__0	0.00072387__0.00081079	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.00060263	0.00067287	0.00085283	0.00095303	0.8928	1.1201
HMR_2133	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.00073503__0.00081954	0.00021444__0.0002701	0.0016037__0	0.00072387__0.00081079	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.00060263	0.00067287	0.00085283	0.00095303	0.8928	1.1201
HMR_2134	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.00073503__0.00081954	0.00021444__0.0002701	0.0016037__0	0.00072387__0.00081079	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.00060263	0.00067287	0.00085283	0.00095303	0.8928	1.1201
HMR_2135	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.00073503__0.00081954	0.00021444__0.0002701	0.0016037__0	0.00072387__0.00081079	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.00060263	0.00067287	0.00085283	0.00095303	0.8928	1.1201
HMR_2136	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.00073503__0.00081954	0.00021444__0.0002701	0.0016037__0	0.00072387__0.00081079	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.00060263	0.00067287	0.00085283	0.00095303	0.8928	1.1201
HMR_2137	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.00073503__0.00081954	0.00021444__0.0002701	0.0016037__0	0.00072387__0.00081079	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.00060263	0.00067287	0.00085283	0.00095303	0.8928	1.1201
HMR_2139	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.00073503__0.00081954	0.00021444__0.0002701	0.0016037__0	0.00072387__0.00081079	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.00060263	0.00067287	0.00085283	0.00095303	0.8928	1.1201
HMR_2142	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.00073503__0.00081954	0.00021444__0.0002701	0.0016037__0	0.00072387__0.00081079	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.00060263	0.00067287	0.00085283	0.00095303	0.8928	1.1201
HMR_2143	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.00073503__0.00081954	0.00021444__0.0002701	0.0016037__0	0.00072387__0.00081079	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.00060263	0.00067287	0.00085283	0.00095303	0.8928	1.1201
HMR_2144	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.00073503__0.00081954	0.00021444__0.0002701	0.0016037__0	0.00072387__0.00081079	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.00060263	0.00067287	0.00085283	0.00095303	0.8928	1.1201
HMR_2145	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	0.00073503__0.00081954	0.00021444__0.0002701	0.0016037__0	0.00072387__0.00081079	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	0.00060263	0.00067287	0.00085283	0.00095303	0.8928	1.1201
MISC	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	
EX_1a25dhvitd3_e_	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	-0.00073503__-0.00081954	0.00021444__0.0002701	-0.0016037__0	-0.00072387__-0.00081079	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.00085283	-0.00095303	-0.00060263	-0.00067287	0.8928	1.1201
EX_2pg_e_	0.51613	0.2164	0.14496	9.3122e-195	1.848e-201	7.77e-187	-97.6827__-8.99568	203.7413__205.6604	-0.13524__-0.29493	-97.1005__-13.5625	-0.096815__0.21526	3.849__3.472	1	9.3122e-195	-233.1772	-144.6522	35.8106	116.4719	7.1595	0.13967
EX_3dhlchol_e_	0.824	0.1034	0.14496	4.0415e-26	5.2109e-25	3.0989e-26	182.0456__197.2513	102.9054__104.9954	0__0	169.6731__187.9941	0.69481__0.68919	3.5492__3.9261	1	4.0415e-26	102.4051	116.5756	248.8	262.8726	0.90255	1.108
EX_HC00900_e_	0.50385	-0.246	0.14496	9.294e-216	6.1953e-201	1.5598e-175	-82.82575__-115.4068	66.833__82.9132	-468.636__-477.4831	-68.8356__-97.9361	-1.497__-0.76154	6.709__2.9578	1	9.294e-216	-117.5551	-169.0969	-32.1392	-48.5491	0.70286	1.4228
EX_HC02191_e_	0.44648	0.2804	0.14496	4.0779e-286	8.984e-315	1.1629e-286	91.74147__205.2641	209.8998__205.7778	0__3.3739e-13	89.47519__200.9609	-0.034516__0.055121	3.3124__2.6589	1	4.0779e-286	-39.0526	53.0613	227.4265	351.4774	0.44524	2.246
EX_HC02192_e_	0.41842	-0.3294	0.14496	0	0	2.0929e-320	-183.0641__-307.5598	209.2587__217.4084	0__-500	-183.905__-305.413	0.025272__-0.059654	3.0065__2.6536	1	0	-321.0688	-460.2519	-46.3079	-147.8671	0.60215	1.6607
EX_HC02193_e_	0.91072	-0.0497	0.14505	0.00027783	0.00027614	4.1216e-06	-90.723__-94.9555	81.9523__82.6086	0__0	-67.7513__-73.6129	-1.5628__-1.5766	6.4678__7.3425	1	0.00027783	-130.1813	-136.9717	-28.9478	-31.8019	0.92037	1.0865
EX_ahcys_e_	0.0	-0.9983	0.14573	0	0	0	0__-407.453	0__224.1793	0__-500	0__-408.9502	none	none	1	0	0.0	-565.3349	0.0	-230.116	0	-Inf
EX_ahdt_e_	0.62141	-0.1662	0.14496	4.3087e-93	6.7051e-95	1.2813e-110	173.6376__137.1557	124.5025__123.7885	500__-333.329	172.3137__128.1642	0.2654__1.0913	3.6465__8.3608	1	4.3087e-93	85.4086	51.3465	256.5307	212.912	1.3445	0.74378
EX_amet_e_	1.0	0.0	1.0	none	none	none	0__0	0__0	0__0	0__0	none	none	none	none	0.0	0.0	0.0	0.0	none	none
EX_argcysgly_e_	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	7.734__8.6231	2.2563__2.842	16.8743__0	7.6165__8.5311	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	6.3408	7.0799	8.9734	10.0277	0.8928	1.1201
EX_atp_e_	0.82159	-0.0821	0.14505	1.215e-23	5.8438e-24	2.9327e-25	50.7084__6.47313	301.0691__317.6376	5.684342e-14__1000	47.9867__-7.09771	0.088951__0.10711	2.9111__2.9574	1	1.215e-23	-153.7603	-210.5443	246.2847	221.5647	-6.7609	-0.14791
EX_c10crn_e_	0.0	0.3354	0.1453	0	0	0	0__112.3469	0__248.7009	0__0	0__109.1618	none	none	1	0	0.0	-57.826	0.0	286.4041	0	Inf
EX_c4crn_e_	0.5105	-0.2528	0.14496	4.8107e-192	5.6107e-188	1.0316e-193	-252.6149__-343.263	190.7579__240.1299	-1000__-1000	-250.7253__-346.8695	-0.11861__0.29631	2.7398__4.1238	1	4.8107e-192	-387.3207	-511.7718	-109.0582	-181.7359	0.72282	1.3835
EX_c6crn_e_	1.0	0.0	1.0	none	none	none	0__0	0__0	0__0	0__0	none	none	none	none	0.0	0.0	0.0	0.0	none	none
EX_c8dc_e_	1.0	0.0	1.0	none	none	none	0__0	0__0	0__0	0__0	none	none	none	none	0.0	0.0	0.0	0.0	none	none
EX_crm_hs_e_	0.51357	-0.241	0.14496	1.2011e-133	1.13e-130	3.5941e-177	-5.2473__-5.8506	1.5309__1.9282	-22.8041__-12.0643	-5.1676__-5.7882	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-6.0883	-6.8036	-4.3021	-4.8036	0.8928	1.1201
EX_cyscys_e_	0.52392	-0.2626	0.14496	6.0251e-192	4.8163e-198	1.6573e-200	133.8142__97.0709	81.8038__89.1622	-171.3452__-263.3741	132.7023__93.45088	0.16051__0.28835	3.1633__3.5374	1	6.0251e-192	77.2382	36.0332	185.9673	155.7911	1.42	0.70421
EX_dcmp_e_	0.9282	0.025	0.14496	0.0051812	0.0064158	8.7225e-05	-143.0919__-138.9945	105.1406__107.4159	-759.8858__-500	-122.084__-115.7654	-1.052__-1.1139	4.394__4.7287	1	0.0051812	-205.9883	-201.5752	-60.0667	-53.5337	1.0546	0.94824
EX_ddecrn_e_	1.0	-0.72	0.1477	0	0	0	4.5018e-13__-2.904e-18	4.2489e-13__9.1919e-18	0__0	4.1423e-13__-3.104e-18	0.51015__0.49843	4.0332__4.3937	1	0	1.4814e-13	-7.8903e-18	6.9355e-13	1.097e-18	-133449.5176	-7.4935e-06
EX_dlnlcg_e_	1.0	0.0021	0.14539	1.7678e-06	8.7684e-07	0.25915	-1.0981e-15__-1.4676e-15	3.5083e-15__6.6428e-15	0__1.6644e-15	-9.6163e-16__-1.0898e-15	-0.11857__0.047375	2.8126__4.7362	1	1.7678e-06	-3.5265e-15	-5.0908e-15	1.2692e-15	2.6003e-15	0.88242	1.1332
EX_eicostet_e_	1.0	-0.4237	0.14522	0	0	0	1.0046e-15__-1.6482e-15	1.5963e-15__3.6428e-15	0__8.9024e-16	9.0078e-16__-1.2709e-15	0.625__-0.32519	4.403__3.5143	1	0	6.462e-17	-3.5016e-15	1.8197e-15	8.7509e-16	-0.70875	-1.4109
EX_fad_e_	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6029e-177	-0.0029487__-0.0032877	0.00086025__0.0010835	0__0	-0.0029039__-0.0032526	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.0034212	-0.0038232	-0.0024175	-0.0026993	0.8928	1.1201
EX_fdp_e_	0.70273	0.1499	0.14505	1.0827e-75	4.6834e-78	7.547e-63	-111.5905__-60.56782	209.2548__173.1597	0__0	-100.7449__-57.20858	-0.16526__0.071896	3.1373__3.5767	1	1.0827e-75	-249.117	-180.1474	33.1498	54.4076	1.761	0.56786
EX_forglu_e_	0.0	0.6471	0.14522	0	0	0	0__97.5703	0__104.0711	0__0	0__78.7973	none	none	1	0	0.0	16.3233	0.0	159.6565	0	Inf
EX_fum_e_	0.49112	0.261	0.14496	2.5427e-230	1.3962e-215	2.7195e-190	98.24221__132.5957	67.4389__84.7099	33.7642__-7.92014e-10	83.94183__114.6376	1.4745__0.78409	6.5098__3.0625	1	2.5427e-230	47.3227	64.5039	133.3357	187.4747	0.73224	1.3657
EX_glcn_e_	0.54855	-0.2004	0.14496	1.9105e-151	3.3861e-154	2.6549e-155	550.4209__490.6974	163.6212__152.6895	925.2143__1000	543.8319__475.3628	0.080183__0.2978	2.62__2.9757	1	1.9105e-151	434.9854	383.7833	663.061	588.1844	1.144	0.8741
EX_glcur_e_	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	-0.0014743__-0.0016438	0.00043012__0.00054177	-0.0032168__0	-0.0014519__-0.0016263	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.0017106	-0.0019116	-0.0012088	-0.0013497	0.8928	1.1201
EX_glyc3p_e_	0.51357	-0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	-0.16149__-0.18005	0.047112__0.059341	-0.35234__0	-0.15903__-0.17813	-1.6311__-2.3303	15.8353__22.5881	1	1.2011e-133	-0.18737	-0.20938	-0.1324	-0.14783	0.8928	1.1201
EX_glylyscys_e_	0.51357	0.2408	0.14496	1.2011e-133	1.13e-130	3.6024e-177	3.7767__4.2109	1.1018__1.3878	8.2402__0	3.7193__4.1659	1.6311__2.3303	15.8353__22.5881	1	1.2011e-133	3.0964	3.4573	4.3819	4.8968	0.8928	1.1201
